chr	start	end	Name	WT_SPRM	KO_SPRM	Linear	log2FC	abs_log2FC	gene	distance_TSS
chr1	167283339	167285495	TIM_007_31_gap500_peak_647,TIM_007_32_gap500_peak_722,TIM_007_33_gap500_peak_866,TIM_007_36_gap500_peak_584,TIM_007_34_gap500_peak_593,TIM_007_35_gap500_peak_752	1.707532151	1.342423666	0.7861776805864664	-0.34707268834272137	0.34707268834272137	Uck2	(+903)
chr11	103084309	103085134	TIM_007_32_gap500_peak_2779,TIM_007_34_gap500_peak_2370,TIM_007_35_gap500_peak_2861	0.492118995	0.625962184	1.2719732226552238	0.34706829959306557	0.34706829959306557	NONE	NA
chr13	87091949	87092296	.,TIM_007_36_gap500_peak_3482	0.5	0.635972992	1.271945984	0.3470374046867253	0.3470374046867253	NONE	NA
chrX	119668490	119668698	.,TIM_007_36_gap500_peak_13175	0.5	0.635972992	1.271945984	0.3470374046867253	0.3470374046867253	NONE	NA
chr2	53190392	53192909	TIM_007_33_gap500_peak_8941,TIM_007_31_gap500_peak_7377,TIM_007_32_gap500_peak_8176,TIM_007_36_gap500_peak_6830,TIM_007_34_gap500_peak_6925,TIM_007_35_gap500_peak_8253	3.185524884	2.504618694	0.7862499227615514	-0.3469401246207548	0.3469401246207548	Prpf40a	(-426)
chr7	44815211	44819061	TIM_007_32_gap500_peak_13166,TIM_007_31_gap500_peak_11916,TIM_007_33_gap500_peak_14514,TIM_007_35_gap500_peak_13223,TIM_007_36_gap500_peak_10942,TIM_007_34_gap500_peak_11093	2.141020173	1.683399951	0.7862606678017509	-0.3469204086120955	0.3469204086120955	Atf5	(-478)
chr9	64810681	64814425	TIM_007_33_gap500_peak_16451,TIM_007_32_gap500_peak_15045,TIM_007_31_gap500_peak_13580,TIM_007_35_gap500_peak_15079,TIM_007_36_gap500_peak_12469,TIM_007_34_gap500_peak_12685	3.045340223	2.39456422	0.786304335362926	-0.3468402860431149	0.3468402860431149	Dennd4a	(+1213)
chr13	3609789	3612107	TIM_007_32_gap500_peak_3630,TIM_007_31_gap500_peak_3267,TIM_007_33_gap500_peak_4071,TIM_007_35_gap500_peak_3702,TIM_007_36_gap500_peak_3056,TIM_007_34_gap500_peak_3095	3.088813859	2.429008341	0.7863887083782991	-0.3466854884728391	0.3466854884728391	Fam208b	(+160)
chr9	70141165	70141588	TIM_007_32_gap500_peak_15094,TIM_007_33_gap500_peak_16504,TIM_007_35_gap500_peak_15129	0.57870388	0.735886253	1.2716110578004074	0.3466574671723956	0.3466574671723956	Fam81a	(+201)
chr5	121450962	121453206	TIM_007_31_gap500_peak_10470,TIM_007_32_gap500_peak_11608,TIM_007_33_gap500_peak_12807,TIM_007_35_gap500_peak_11657,TIM_007_36_gap500_peak_9626,TIM_007_34_gap500_peak_9754	2.561784743	2.014615379	0.7864108741005176	-0.3466448241976438	0.3466448241976438	Erp29	(+422)
chr1	111681627	111681849	.,TIM_007_35_gap500_peak_468	0.5	0.635790894	1.271581788	0.3466242589979017	0.3466242589979017	NONE	NA
chr16	68121511	68123101	.,TIM_007_35_gap500_peak_6027	0.5	0.635790894	1.271581788	0.3466242589979017	0.3466242589979017	NONE	NA
chr17	47272193	47273760	.,TIM_007_35_gap500_peak_6679	0.5	0.635790894	1.271581788	0.3466242589979017	0.3466242589979017	NONE	NA
chr2	63322532	63324557	.,TIM_007_35_gap500_peak_8291	0.5	0.635790894	1.271581788	0.3466242589979017	0.3466242589979017	NONE	NA
chr2	119101099	119101625	.,TIM_007_35_gap500_peak_8574	0.5	0.635790894	1.271581788	0.3466242589979017	0.3466242589979017	NONE	NA
chr4	122682941	122684189	.,TIM_007_35_gap500_peak_10554	0.5	0.635790894	1.271581788	0.3466242589979017	0.3466242589979017	NONE	NA
chr5	29623505	29625135	.,TIM_007_35_gap500_peak_11110	0.5	0.635790894	1.271581788	0.3466242589979017	0.3466242589979017	NONE	NA
chr6	107476181	107478017	.,TIM_007_35_gap500_peak_12491	0.5	0.635790894	1.271581788	0.3466242589979017	0.3466242589979017	NONE	NA
chr9	110060086	110060940	.,TIM_007_35_gap500_peak_15399	0.5	0.635790894	1.271581788	0.3466242589979017	0.3466242589979017	NONE	NA
chr2	130904553	130907233	TIM_007_33_gap500_peak_9476,TIM_007_32_gap500_peak_8641,TIM_007_31_gap500_peak_7805,TIM_007_34_gap500_peak_7305,TIM_007_36_gap500_peak_7217,TIM_007_35_gap500_peak_8720	2.268103049	1.783719248	0.7864365989836469	-0.3465976318767652	0.3465976318767652	Atrn	(-602)
chr9	44877955	44882894	TIM_007_33_gap500_peak_16303,TIM_007_32_gap500_peak_14886,TIM_007_31_gap500_peak_13440,TIM_007_34_gap500_peak_12551,TIM_007_36_gap500_peak_12340,TIM_007_35_gap500_peak_14927	2.088712052	1.642651138	0.7864421217980313	-0.34658750047016806	0.34658750047016806	Kmt2a	(+871)
chr10	79668381	79670370	TIM_007_33_gap500_peak_1594,TIM_007_31_gap500_peak_1199,TIM_007_32_gap500_peak_1354,TIM_007_35_gap500_peak_1400,TIM_007_34_gap500_peak_1109,TIM_007_36_gap500_peak_1100	3.352724844	2.636893462	0.7864926543909371	-0.3464948035289889	0.3464948035289889	Tpgs1	(+7)
chr2	119546864	119548563	TIM_007_33_gap500_peak_9335,TIM_007_31_gap500_peak_7676,TIM_007_32_gap500_peak_8516,TIM_007_35_gap500_peak_8586,TIM_007_36_gap500_peak_7096,TIM_007_34_gap500_peak_7185	2.618352186	2.059342171	0.7865031228461333	-0.3464756009492793	0.3464756009492793	Chp1	(+17)
chr8	4252730	4253786	TIM_007_33_gap500_peak_15226,TIM_007_32_gap500_peak_13880,TIM_007_31_gap500_peak_12529,TIM_007_36_gap500_peak_11521,TIM_007_35_gap500_peak_13914,TIM_007_34_gap500_peak_11687	1.876603917	1.47596637	0.7865092663557518	-0.34646433185703174	0.34646433185703174	Snapc2	(+178)
chr13	55321307	55323094	TIM_007_33_gap500_peak_4423,TIM_007_31_gap500_peak_3561,TIM_007_32_gap500_peak_3938,TIM_007_35_gap500_peak_4008,TIM_007_34_gap500_peak_3359,TIM_007_36_gap500_peak_3330	2.649986577	2.08424429	0.7865112631474284	-0.34646066914393236	0.34646066914393236	Rab24	(-256)
chr4	83321720	83324541	TIM_007_32_gap500_peak_10210,TIM_007_33_gap500_peak_11234,TIM_007_31_gap500_peak_9227,TIM_007_35_gap500_peak_10297,TIM_007_36_gap500_peak_8492,TIM_007_34_gap500_peak_8595	3.487324039	2.743209341	0.7866230124650598	-0.34625570229635916	0.34625570229635916	Ttc39b	(+1124)
chr9	121372330	121372734	.,TIM_007_34_gap500_peak_13052	0.5	0.635619461	1.271238922	0.3462352020117431	0.3462352020117431	NONE	NA
chr15	73511925	73514023	TIM_007_31_gap500_peak_4597,TIM_007_33_gap500_peak_5789,TIM_007_32_gap500_peak_5114,TIM_007_36_gap500_peak_4271,TIM_007_34_gap500_peak_4310,TIM_007_35_gap500_peak_5221	1.977894358	1.555905091	0.786647216372716	-0.3462113121376842	0.3462113121376842	Dennd3	(+414)
chr4	33030556	33032321	TIM_007_32_gap500_peak_9982,TIM_007_31_gap500_peak_9028,TIM_007_33_gap500_peak_10986,TIM_007_35_gap500_peak_10067,TIM_007_36_gap500_peak_8324,TIM_007_34_gap500_peak_8409	2.437052148	1.917115604	0.7866535008589403	-0.34619978656344264	0.34619978656344264	Ube2j1	(+23)
chr8	71131137	71131632	TIM_007_31_gap500_peak_12815,TIM_007_34_gap500_peak_11936	1.008659591	0.793481187	0.7866689555921746	-0.346171443400978	0.346171443400978	NONE	NA
chr10	111189073	111190447	TIM_007_32_gap500_peak_1617,.	0.635536531	0.5	0.786736836690195	-0.3460469596549218	0.3460469596549218	NONE	NA
chr11	32555394	32557170	TIM_007_32_gap500_peak_1955,.	0.635536531	0.5	0.786736836690195	-0.3460469596549218	0.3460469596549218	NONE	NA
chr13	13889790	13890031	TIM_007_32_gap500_peak_3667,.	0.635536531	0.5	0.786736836690195	-0.3460469596549218	0.3460469596549218	NONE	NA
chr2	162976625	162977267	TIM_007_32_gap500_peak_8861,.	0.635536531	0.5	0.786736836690195	-0.3460469596549218	0.3460469596549218	NONE	NA
chr5	137785066	137788270	TIM_007_31_gap500_peak_10645,TIM_007_33_gap500_peak_12992,TIM_007_32_gap500_peak_11797,TIM_007_35_gap500_peak_11839,TIM_007_34_gap500_peak_9927,TIM_007_36_gap500_peak_9793	2.748538637	2.162480351	0.7867745870075612	-0.3459777358859089	0.3459777358859089	Mepce	(-5)
chr17	35968860	35970383	TIM_007_33_gap500_peak_7223,TIM_007_32_gap500_peak_6504,TIM_007_31_gap500_peak_5866,TIM_007_36_gap500_peak_5436,TIM_007_35_gap500_peak_6595,TIM_007_34_gap500_peak_5506	2.607082847	2.051216086	0.7867859237232748	-0.34595694809487226	0.34595694809487226	Abcf1	(+139)
chr13	78163428	78164100	TIM_007_32_gap500_peak_4098,TIM_007_31_gap500_peak_3708,TIM_007_33_gap500_peak_4592,TIM_007_35_gap500_peak_4173,TIM_007_36_gap500_peak_3466	0.802252627	0.631226934	0.7868181577172947	-0.34589784323631795	0.34589784323631795	NONE	NA
chr15	100494592	100495655	TIM_007_31_gap500_peak_4914,TIM_007_32_gap500_peak_5467,TIM_007_33_gap500_peak_6122,TIM_007_35_gap500_peak_5572,TIM_007_34_gap500_peak_4618,TIM_007_36_gap500_peak_4566	1.557696188	1.225625237	0.7868191797873232	-0.34589596918906906	0.34589596918906906	Csrnp2	(+115)
chr12	16532211	16532968	TIM_007_31_gap500_peak_2781,TIM_007_32_gap500_peak_3078,TIM_007_35_gap500_peak_3149,TIM_007_36_gap500_peak_2611,TIM_007_34_gap500_peak_2641	0.881391438	0.693498491	0.7868223596245101	-0.3458901387185007	0.3458901387185007	NONE	NA
chr2	168228633	168231792	TIM_007_31_gap500_peak_8083,TIM_007_33_gap500_peak_9816,TIM_007_32_gap500_peak_8956,TIM_007_34_gap500_peak_7576,TIM_007_36_gap500_peak_7476,TIM_007_35_gap500_peak_9025	3.691873857	2.90493343	0.7868452559645511	-0.3458481572531559	0.3458481572531559	Gm20716	(+151)
chr10	80917478	80918792	TIM_007_32_gap500_peak_1417,TIM_007_33_gap500_peak_1657,TIM_007_31_gap500_peak_1258,TIM_007_35_gap500_peak_1467,TIM_007_34_gap500_peak_1167,TIM_007_36_gap500_peak_1159	1.983897725	1.56104632	0.786858264077096	-0.34582430684013804	0.34582430684013804	Lmnb2	(+110)
chr3	19308837	19312831	TIM_007_32_gap500_peak_9120,TIM_007_31_gap500_peak_8233,TIM_007_33_gap500_peak_10001,TIM_007_36_gap500_peak_7612,TIM_007_35_gap500_peak_9186,TIM_007_34_gap500_peak_7712	3.427521202	2.696995387	0.7868646838497368	-0.3458125363132295	0.3458125363132295	Pde7a	(+488)
chr1	91127998	91128254	TIM_007_31_gap500_peak_342,.	0.63543192	0.5	0.7868663569812482	-0.34580946867527673	0.34580946867527673	NONE	NA
chr12	90755419	90755746	TIM_007_31_gap500_peak_3120,.	0.63543192	0.5	0.7868663569812482	-0.34580946867527673	0.34580946867527673	NONE	NA
chr3	87292918	87293174	TIM_007_31_gap500_peak_8458,.	0.63543192	0.5	0.7868663569812482	-0.34580946867527673	0.34580946867527673	NONE	NA
chr6	148636851	148638795	TIM_007_31_gap500_peak_11525,.	0.63543192	0.5	0.7868663569812482	-0.34580946867527673	0.34580946867527673	NONE	NA
chr9	122969923	122970336	TIM_007_31_gap500_peak_13969,.	0.63543192	0.5	0.7868663569812482	-0.34580946867527673	0.34580946867527673	NONE	NA
chr5	109598861	109601206	TIM_007_32_gap500_peak_11471,TIM_007_35_gap500_peak_11517	1.219049055	0.959247194	0.7868815369370021	-0.3457816369660526	0.3457816369660526	NONE	NA
chr1	23921287	23922816	TIM_007_32_gap500_peak_63,TIM_007_33_gap500_peak_83,TIM_007_31_gap500_peak_58,TIM_007_36_gap500_peak_48,TIM_007_35_gap500_peak_65,TIM_007_34_gap500_peak_51	2.672967917	2.103394038	0.7869133125850384	-0.34572337960186933	0.34572337960186933	Smap1	(+265)
chr1	31382350	31382565	TIM_007_33_gap500_peak_101,.	0.635393582	0.5	0.7869138344554447	-0.34572242282609045	0.34572242282609045	NONE	NA
chr12	19469337	19471469	TIM_007_33_gap500_peak_3459,.	0.635393582	0.5	0.7869138344554447	-0.34572242282609045	0.34572242282609045	NONE	NA
chr13	24367218	24367439	TIM_007_33_gap500_peak_4234,.	0.635393582	0.5	0.7869138344554447	-0.34572242282609045	0.34572242282609045	NONE	NA
chr14	36485010	36485808	TIM_007_33_gap500_peak_5026,.	0.635393582	0.5	0.7869138344554447	-0.34572242282609045	0.34572242282609045	NONE	NA
chr3	22020848	22021787	TIM_007_33_gap500_peak_10013,.	0.635393582	0.5	0.7869138344554447	-0.34572242282609045	0.34572242282609045	NONE	NA
chr3	156288975	156290478	TIM_007_33_gap500_peak_10830,.	0.635393582	0.5	0.7869138344554447	-0.34572242282609045	0.34572242282609045	NONE	NA
chr4	108421689	108424068	TIM_007_33_gap500_peak_11382,.	0.635393582	0.5	0.7869138344554447	-0.34572242282609045	0.34572242282609045	NONE	NA
chr6	96319933	96320458	TIM_007_33_gap500_peak_13683,.	0.635393582	0.5	0.7869138344554447	-0.34572242282609045	0.34572242282609045	NONE	NA
chr6	131377503	131380912	TIM_007_33_gap500_peak_13967,.	0.635393582	0.5	0.7869138344554447	-0.34572242282609045	0.34572242282609045	NONE	NA
chr7	20890023	20892397	TIM_007_33_gap500_peak_14254,.	0.635393582	0.5	0.7869138344554447	-0.34572242282609045	0.34572242282609045	NONE	NA
chr7	67627192	67627407	TIM_007_33_gap500_peak_14649,.	0.635393582	0.5	0.7869138344554447	-0.34572242282609045	0.34572242282609045	NONE	NA
chrX	134343862	134344088	TIM_007_33_gap500_peak_17513,.	0.635393582	0.5	0.7869138344554447	-0.34572242282609045	0.34572242282609045	NONE	NA
chr19	57609944	57611914	TIM_007_32_gap500_peak_7772,TIM_007_33_gap500_peak_8523,TIM_007_31_gap500_peak_7014,TIM_007_35_gap500_peak_7848,TIM_007_34_gap500_peak_6590,TIM_007_36_gap500_peak_6495	1.11885453	0.880472267	0.7869407893446166	-0.34567300570159654	0.34567300570159654	Atrnl1	(-105)
chr11	78261135	78262567	TIM_007_33_gap500_peak_2726,TIM_007_32_gap500_peak_2387,TIM_007_31_gap500_peak_2146,TIM_007_35_gap500_peak_2482,TIM_007_36_gap500_peak_2017,TIM_007_34_gap500_peak_2023	2.552833635	2.008942498	0.7869461097883099	-0.3456632517888651	0.3456632517888651	2610507B11Rik	(+99)
chr2	119872365	119873622	TIM_007_33_gap500_peak_9344,TIM_007_32_gap500_peak_8525,TIM_007_31_gap500_peak_7687,TIM_007_34_gap500_peak_7194,TIM_007_36_gap500_peak_7105,TIM_007_35_gap500_peak_8595	1.158438974	0.911672867	0.7869839391297966	-0.3455939015615015	0.3455939015615015	NONE	NA
chr8	111144789	111146119	TIM_007_33_gap500_peak_15916,TIM_007_32_gap500_peak_14506,TIM_007_31_gap500_peak_13099,TIM_007_36_gap500_peak_12029,TIM_007_35_gap500_peak_14538,TIM_007_34_gap500_peak_12212	2.940344014	2.314273112	0.7870756282193312	-0.34542582736956023	0.34542582736956023	NONE	NA
chrX	20950003	20951160	TIM_007_32_gap500_peak_15585,TIM_007_31_gap500_peak_14078,TIM_007_33_gap500_peak_17032,TIM_007_36_gap500_peak_12933,TIM_007_34_gap500_peak_13158,TIM_007_35_gap500_peak_15612	1.157459886	0.911030409	0.7870945853237111	-0.34539107976698896	0.34539107976698896	Elk1	(+26)
chr14	69706894	69707734	TIM_007_31_gap500_peak_4234,TIM_007_32_gap500_peak_4710,TIM_007_33_gap500_peak_5282,TIM_007_35_gap500_peak_4781,TIM_007_34_gap500_peak_3993,TIM_007_36_gap500_peak_3957	2.211151979	1.74041839	0.7871093468605037	-0.3453640230489974	0.3453640230489974	R3hcc1	(+179)
chr7	56049529	56051299	TIM_007_32_gap500_peak_13266,TIM_007_31_gap500_peak_12007,TIM_007_33_gap500_peak_14608,TIM_007_35_gap500_peak_13317,TIM_007_36_gap500_peak_11019,TIM_007_34_gap500_peak_11176	2.315715117	1.82277122	0.7871310277411814	-0.3453242846462192	0.3453242846462192	Herc2	(+25)
chr14	121877869	121881203	TIM_007_31_gap500_peak_4389,TIM_007_32_gap500_peak_4885,TIM_007_33_gap500_peak_5500,TIM_007_36_gap500_peak_4082,TIM_007_35_gap500_peak_4973,TIM_007_34_gap500_peak_4123	3.266076147	2.571162225	0.7872327861558581	-0.34513778854013316	0.34513778854013316	Ubac2	(+930)
chr14	64440142	64441523	TIM_007_33_gap500_peak_5249,TIM_007_31_gap500_peak_4208,TIM_007_32_gap500_peak_4676,TIM_007_35_gap500_peak_4749,TIM_007_34_gap500_peak_3966,TIM_007_36_gap500_peak_3929	2.777945625	2.186916236	0.787242275845482	-0.3451203976922366	0.3451203976922366	NONE	NA
chr13	34037339	34037998	TIM_007_33_gap500_peak_4280,TIM_007_31_gap500_peak_3432,TIM_007_32_gap500_peak_3804,TIM_007_36_gap500_peak_3207,TIM_007_34_gap500_peak_3244,TIM_007_35_gap500_peak_3873	1.310368419	1.031580573	0.7872446848095169	-0.3451159830472713	0.3451159830472713	Bphl	(+72)
chr7	99139311	99141922	TIM_007_33_gap500_peak_14812,TIM_007_31_gap500_peak_12170,TIM_007_32_gap500_peak_13467,TIM_007_36_gap500_peak_11165,TIM_007_35_gap500_peak_13509,TIM_007_34_gap500_peak_11332	2.165515896	1.704794586	0.7872463966433982	-0.3451128459647175	0.3451128459647175	Uvrag	(+524)
chr19	53600145	53601643	TIM_007_33_gap500_peak_8498,TIM_007_32_gap500_peak_7747,TIM_007_31_gap500_peak_6993,TIM_007_36_gap500_peak_6475,TIM_007_34_gap500_peak_6570,TIM_007_35_gap500_peak_7823	2.814983379	2.216117562	0.7872577786897121	-0.34509198756112636	0.34509198756112636	Smc3	(+496)
chr4	155600884	155602665	TIM_007_33_gap500_peak_11984,TIM_007_31_gap500_peak_9850,TIM_007_32_gap500_peak_10910,TIM_007_34_gap500_peak_9188,TIM_007_35_gap500_peak_10975,TIM_007_36_gap500_peak_9054	2.762822849	2.175078428	0.7872667003558577	-0.34507563818875897	0.34507563818875897	Slc35e2	(+359)
chr5	108460702	108462264	TIM_007_33_gap500_peak_12653,TIM_007_32_gap500_peak_11463,TIM_007_31_gap500_peak_10344,TIM_007_34_gap500_peak_9628,TIM_007_36_gap500_peak_9495,TIM_007_35_gap500_peak_11509	2.363480258	1.860731822	0.7872846898981798	-0.345042672070717	0.345042672070717	Pcgf3	(+251)
chr7	28597662	28598518	TIM_007_32_gap500_peak_13019,TIM_007_33_gap500_peak_14356,TIM_007_31_gap500_peak_11778,TIM_007_34_gap500_peak_10969,TIM_007_35_gap500_peak_13081,TIM_007_36_gap500_peak_10821	1.705621715	1.342823749	0.7872928312243023	-0.3450277532106854	0.3450277532106854	Pak4	(+95)
chr17	86962034	86964997	TIM_007_32_gap500_peak_6810,TIM_007_33_gap500_peak_7550,TIM_007_31_gap500_peak_6145,TIM_007_36_gap500_peak_5688,TIM_007_34_gap500_peak_5770,TIM_007_35_gap500_peak_6918	2.792079701	2.198204584	0.7873000843108812	-0.34501446216646015	0.34501446216646015	Rhoq	(+434)
chr10	67912159	67912528	TIM_007_32_gap500_peak_1274,TIM_007_33_gap500_peak_1503,TIM_007_34_gap500_peak_1040	0.76765247	0.974987401	1.2700895771233562	0.3449302512606456	0.3449302512606456	Zfp365	(+318)
chr15	79402673	79403994	TIM_007_33_gap500_peak_5905,TIM_007_32_gap500_peak_5232,TIM_007_31_gap500_peak_4707,TIM_007_34_gap500_peak_4418,TIM_007_35_gap500_peak_5337,TIM_007_36_gap500_peak_4375	2.350033555	1.850345917	0.7873699986381684	-0.3448863527238248	0.3448863527238248	Tmem184b	(-31)
chr17	35134675	35136536	TIM_007_33_gap500_peak_7190,TIM_007_31_gap500_peak_5835,TIM_007_32_gap500_peak_6470,TIM_007_34_gap500_peak_5475,TIM_007_35_gap500_peak_6562,TIM_007_36_gap500_peak_5406	3.910996482	3.079682194	0.7874418215853564	-0.344754757813917	0.344754757813917	Bag6	(+428)
chr8	110217354	110218487	TIM_007_32_gap500_peak_14492,TIM_007_33_gap500_peak_15902,TIM_007_31_gap500_peak_13087,TIM_007_34_gap500_peak_12199,TIM_007_36_gap500_peak_12017,TIM_007_35_gap500_peak_14526	1.509796918	1.188904725	0.7874600291110145	-0.3447213996627872	0.3447213996627872	Cmtr2	(-68)
chr9	105494173	105496213	TIM_007_32_gap500_peak_15276,TIM_007_31_gap500_peak_13796,TIM_007_33_gap500_peak_16700,TIM_007_36_gap500_peak_12670,TIM_007_35_gap500_peak_15313,TIM_007_34_gap500_peak_12887	2.666395671	2.099729048	0.7874784192147002	-0.3446877077919485	0.3446877077919485	NONE	NA
chr1	131021088	131022270	.,TIM_007_34_gap500_peak_406	0.5	0.634924035	1.26984807	0.34465589717904055	0.34465589717904055	Il10	(+1834)
chr11	62731162	62732109	TIM_007_33_gap500_peak_2517,TIM_007_32_gap500_peak_2184,TIM_007_31_gap500_peak_1957,TIM_007_35_gap500_peak_2284,TIM_007_34_gap500_peak_1833,TIM_007_36_gap500_peak_1827	2.081582672	1.639296817	0.7875242425154084	-0.3446037599354605	0.3446037599354605	Zfp287	(-2970)
chr10	85101940	85103739	TIM_007_33_gap500_peak_1738,TIM_007_31_gap500_peak_1335,TIM_007_32_gap500_peak_1501,TIM_007_36_gap500_peak_1226,TIM_007_35_gap500_peak_1550,TIM_007_34_gap500_peak_1240	2.353679976	1.853591671	0.7875291840440078	-0.3445947073932614	0.3445947073932614	Tmem263	(+213)
chr13	74166315	74167237	TIM_007_33_gap500_peak_4555,TIM_007_32_gap500_peak_4073,TIM_007_35_gap500_peak_4140,TIM_007_34_gap500_peak_3470,TIM_007_36_gap500_peak_3442	0.929748461	0.732210439	0.7875360591750419	-0.34458211271822686	0.34458211271822686	NONE	NA
chr6	15720460	15721811	TIM_007_31_gap500_peak_10816,TIM_007_32_gap500_peak_11992,TIM_007_33_gap500_peak_13184,TIM_007_35_gap500_peak_12021,TIM_007_36_gap500_peak_9951,TIM_007_34_gap500_peak_10087	2.55728268	2.013965686	0.7875412842509847	-0.3445725408820469	0.3445725408820469	Mdfic	(+475)
chr9	66713634	66714735	TIM_007_31_gap500_peak_13610,TIM_007_33_gap500_peak_16485,TIM_007_32_gap500_peak_15075,TIM_007_35_gap500_peak_15111	0.848498096	0.668229205	0.7875435527200052	-0.3445683852849267	0.3445683852849267	Car12	(+499)
chr7	19714718	19716489	TIM_007_33_gap500_peak_14237,TIM_007_32_gap500_peak_12912,TIM_007_31_gap500_peak_11682,TIM_007_35_gap500_peak_12979,TIM_007_36_gap500_peak_10738,TIM_007_34_gap500_peak_10886	1.975819539	1.5560577	0.7875505172843622	-0.3445556270088958	0.3445556270088958	Tomm40	(-179)
chr10	7063270	7064748	.,TIM_007_35_gap500_peak_981	0.5	0.634864085	1.26972817	0.34451967040797016	0.34451967040797016	NONE	NA
chr10	34970228	34971541	.,TIM_007_35_gap500_peak_1123	0.5	0.634864085	1.26972817	0.34451967040797016	0.34451967040797016	NONE	NA
chr18	34578258	34578493	.,TIM_007_35_gap500_peak_7070	0.5	0.634864085	1.26972817	0.34451967040797016	0.34451967040797016	Nme5	(+739)
chr18	82867710	82868785	.,TIM_007_35_gap500_peak_7335	0.5	0.634864085	1.26972817	0.34451967040797016	0.34451967040797016	NONE	NA
chr5	113014671	113015480	.,TIM_007_35_gap500_peak_11560	0.5	0.634864085	1.26972817	0.34451967040797016	0.34451967040797016	Grk3	(+438)
chrX	33742829	33744527	.,TIM_007_35_gap500_peak_15637	0.5	0.634864085	1.26972817	0.34451967040797016	0.34451967040797016	NONE	NA
chr7	16922900	16924974	TIM_007_33_gap500_peak_14193,TIM_007_32_gap500_peak_12869,TIM_007_31_gap500_peak_11640,TIM_007_35_gap500_peak_12938,TIM_007_36_gap500_peak_10703,TIM_007_34_gap500_peak_10850	2.184983707	1.720876618	0.787592425740683	-0.3444788579481737	0.3444788579481737	Calm3	(+177)
chr13	73466876	73469415	TIM_007_33_gap500_peak_4547,TIM_007_32_gap500_peak_4065,TIM_007_31_gap500_peak_3674,TIM_007_35_gap500_peak_4132,TIM_007_36_gap500_peak_3436,TIM_007_34_gap500_peak_3462	1.78480844	1.405710252	0.7875972684217024	-0.3444699872554346	0.3444699872554346	Lpcat1	(+949)
chr1	9996374	9996615	TIM_007_32_gap500_peak_23,.	0.634833504	0.5	0.7876080844025523	-0.344450175029801	0.344450175029801	NONE	NA
chr11	44613031	44613668	TIM_007_32_gap500_peak_1989,.	0.634833504	0.5	0.7876080844025523	-0.344450175029801	0.344450175029801	Ebf1	(-3967)
chr15	59279998	59280347	TIM_007_32_gap500_peak_5076,.	0.634833504	0.5	0.7876080844025523	-0.344450175029801	0.344450175029801	NONE	NA
chr17	94876328	94876753	TIM_007_32_gap500_peak_6840,.	0.634833504	0.5	0.7876080844025523	-0.344450175029801	0.344450175029801	Gm20939	(+2555)
chr2	117782711	117782952	TIM_007_32_gap500_peak_8480,.	0.634833504	0.5	0.7876080844025523	-0.344450175029801	0.344450175029801	NONE	NA
chr3	151437871	151438934	TIM_007_32_gap500_peak_9831,.	0.634833504	0.5	0.7876080844025523	-0.344450175029801	0.344450175029801	Adgrl4	(+516)
chr4	133092432	133092904	TIM_007_32_gap500_peak_10608,.	0.634833504	0.5	0.7876080844025523	-0.344450175029801	0.344450175029801	NONE	NA
chr8	117490767	117491111	TIM_007_32_gap500_peak_14542,.	0.634833504	0.5	0.7876080844025523	-0.344450175029801	0.344450175029801	NONE	NA
chr9	96399585	96401454	TIM_007_32_gap500_peak_15225,.	0.634833504	0.5	0.7876080844025523	-0.344450175029801	0.344450175029801	NONE	NA
chr3	19162352	19163740	TIM_007_32_gap500_peak_9118,TIM_007_31_gap500_peak_8231,TIM_007_33_gap500_peak_9999,TIM_007_34_gap500_peak_7710,TIM_007_35_gap500_peak_9184,TIM_007_36_gap500_peak_7610	2.434301732	1.917343237	0.7876358184343599	-0.3443993743251167	0.3443993743251167	Armc1	(+19)
chr4	133100892	133101556	TIM_007_33_gap500_peak_11662,TIM_007_32_gap500_peak_10610,.	0.63479687	0.5	0.787653537107075	-0.3443669197907566	0.3443669197907566	NONE	NA
chr5	36483200	36485701	TIM_007_32_gap500_peak_11125,TIM_007_33_gap500_peak_12234,TIM_007_31_gap500_peak_10046,TIM_007_36_gap500_peak_9237,TIM_007_34_gap500_peak_9377,TIM_007_35_gap500_peak_11191	1.617311974	1.273884726	0.7876555336750385	-0.3443632628084499	0.3443632628084499	Ccdc96	(-137)
chr14	74847362	74847733	TIM_007_32_gap500_peak_4751,TIM_007_34_gap500_peak_4029,TIM_007_36_gap500_peak_3991	0.887220246	0.698834751	0.7876677230379614	-0.34434093655462755	0.34434093655462755	NONE	NA
chr2	73908894	73911940	TIM_007_32_gap500_peak_8279,TIM_007_33_gap500_peak_9070,TIM_007_31_gap500_peak_7469,TIM_007_36_gap500_peak_6915,TIM_007_34_gap500_peak_7006,TIM_007_35_gap500_peak_8357	2.787411907	2.195569026	0.7876729738027913	-0.34433131926689253	0.34433131926689253	Atp5g3	(+908)
chr9	32670846	32672916	TIM_007_33_gap500_peak_16220,TIM_007_31_gap500_peak_13361,TIM_007_32_gap500_peak_14797,TIM_007_35_gap500_peak_14841,TIM_007_36_gap500_peak_12269,TIM_007_34_gap500_peak_12476	0.954946927	0.75218633	0.7876734389449478	-0.3443304673167729	0.3443304673167729	NONE	NA
